#B	Created:	19.11.2025 10:16:27
##	Version	SeaStar	9.64
#5	Field separation:	0
#2	Date & Time:	1
#6	Decimal point:	,
#7	Date def.:	dd.mm.yyyy	.
#8	Time def.:	:
##	Axis	0	Temperature(°C)	clRed	FALSE
##	Axis	1	Salinity(psu)	clGreen	FALSE
##	Axis	2	Conductivity(mS/cm)	$00FF80FF	FALSE
##	Axis	3	Sound Velocity(m/sec)	$00404080	FALSE
##	Series	0	Temp(°C)	clRed	0	Temp(°C)	2
##	Series	1	Salinity(psu)	clGreen	1	Salinity(psu)	2
##	Series	2	Conduct(mS/cm)	$00FF80FF	2	Conduct(mS/cm)	2
##	Series	3	Sound Velocity(m/sec)	$00404080	3	Velocity(m/sec)	2
##	Recorder	1	DST CTD	13774
##	Chart	1S13774DAT	
#D	Data:	1036	28.04.2025 00:00:00	19.05.2025 13:30:00
222	02.05.2025 14:30:00	9,73	29,43	32,36	1481,92
223	02.05.2025 15:00:00	9,70	29,45	32,36	1481,83
224	02.05.2025 15:30:00	9,73	29,43	32,36	1481,92
225	02.05.2025 16:00:00	9,70	29,45	32,36	1481,83
226	02.05.2025 16:30:00	9,73	29,40	32,33	1481,88
227	02.05.2025 17:00:00	9,80	29,34	32,33	1482,05
228	02.05.2025 17:30:00	9,83	29,35	32,37	1482,18
229	02.05.2025 18:00:00	9,86	29,36	32,40	1482,31
230	02.05.2025 18:30:00	9,86	29,32	32,37	1482,27
231	02.05.2025 19:00:00	9,86	29,32	32,37	1482,27
232	02.05.2025 19:30:00	9,86	29,29	32,33	1482,23
233	02.05.2025 20:00:00	9,70	29,39	32,30	1481,75
234	02.05.2025 20:30:00	9,66	29,38	32,26	1481,62
235	02.05.2025 21:00:00	9,63	29,41	32,26	1481,53
236	02.05.2025 21:30:00	9,60	29,44	32,26	1481,44
237	02.05.2025 22:00:00	9,57	29,43	32,23	1481,31
238	02.05.2025 22:30:00	9,53	29,45	32,23	1481,22
239	02.05.2025 23:00:00	9,53	29,45	32,23	1481,22
240	02.05.2025 23:30:00	9,53	29,45	32,23	1481,22
241	03.05.2025 00:00:00	9,50	29,45	32,20	1481,09
242	03.05.2025 00:30:00	9,50	29,45	32,20	1481,09
243	03.05.2025 01:00:00	9,50	29,45	32,20	1481,09
244	03.05.2025 01:30:00	9,47	29,41	32,13	1480,92
245	03.05.2025 02:00:00	9,50	29,45	32,20	1481,09
246	03.05.2025 02:30:00	9,50	29,42	32,16	1481,05
247	03.05.2025 03:00:00	9,47	29,34	32,07	1480,84
248	03.05.2025 03:30:00	9,47	29,38	32,10	1480,88
249	03.05.2025 04:00:00	9,47	29,41	32,13	1480,92
250	03.05.2025 04:30:00	9,40	29,36	32,03	1480,62
251	03.05.2025 05:00:00	9,43	29,37	32,07	1480,75
252	03.05.2025 05:30:00	9,40	29,46	32,13	1480,74
253	03.05.2025 06:00:00	9,33	29,45	32,06	1480,48
254	03.05.2025 06:30:00	9,30	29,41	32,00	1480,31
255	03.05.2025 07:00:00	9,27	29,40	31,96	1480,18
256	03.05.2025 07:30:00	9,66	28,53	31,42	1480,56
257	03.05.2025 08:00:00	9,53	27,52	30,31	1478,82
258	03.05.2025 08:30:00	9,50	27,25	30,01	1478,36
259	03.05.2025 09:00:00	9,66	28,56	31,45	1480,60
260	03.05.2025 09:30:00	9,70	28,83	31,75	1481,06
261	03.05.2025 10:00:00	9,70	28,90	31,81	1481,14
262	03.05.2025 10:30:00	9,73	29,00	31,94	1481,39
263	03.05.2025 11:00:00	9,73	29,13	32,07	1481,55
264	03.05.2025 11:30:00	9,86	29,16	32,20	1482,07
265	03.05.2025 12:00:00	10,02	29,13	32,30	1482,63
266	03.05.2025 12:30:00	10,12	28,96	32,21	1482,77
267	03.05.2025 13:00:00	10,09	28,98	32,21	1482,68
268	03.05.2025 13:30:00	9,99	29,09	32,24	1482,46
269	03.05.2025 14:00:00	9,93	29,14	32,24	1482,28
270	03.05.2025 14:30:00	9,93	29,14	32,24	1482,28
271	03.05.2025 15:00:00	9,93	29,18	32,27	1482,33
272	03.05.2025 15:30:00	9,93	29,21	32,30	1482,37
273	03.05.2025 16:00:00	9,96	29,21	32,34	1482,49
274	03.05.2025 16:30:00	10,15	29,13	32,40	1483,10
275	03.05.2025 17:00:00	10,15	29,06	32,34	1483,02
276	03.05.2025 17:30:00	10,25	29,05	32,41	1483,36
277	03.05.2025 18:00:00	10,28	28,99	32,37	1483,41
278	03.05.2025 18:30:00	10,48	28,42	31,96	1483,42
279	03.05.2025 19:00:00	10,48	28,33	31,86	1483,30
280	03.05.2025 19:30:00	10,54	28,31	31,89	1483,51
281	03.05.2025 20:00:00	10,51	28,30	31,86	1483,38
282	03.05.2025 20:30:00	10,41	28,57	32,05	1483,36
283	03.05.2025 21:00:00	10,25	28,76	32,11	1483,00
284	03.05.2025 21:30:00	10,15	28,87	32,14	1482,78
285	03.05.2025 22:00:00	10,06	28,98	32,18	1482,56
286	03.05.2025 22:30:00	9,96	29,12	32,24	1482,37
287	03.05.2025 23:00:00	9,93	29,11	32,21	1482,24
288	03.05.2025 23:30:00	9,86	29,13	32,17	1482,03
289	04.05.2025 00:00:00	9,83	29,15	32,17	1481,94
290	04.05.2025 00:30:00	9,80	29,18	32,17	1481,85
291	04.05.2025 01:00:00	9,76	29,14	32,10	1481,68
292	04.05.2025 01:30:00	9,63	29,24	32,10	1481,33
293	04.05.2025 02:00:00	9,57	29,36	32,17	1481,23
294	04.05.2025 02:30:00	9,53	29,36	32,13	1481,10
295	04.05.2025 03:00:00	9,57	29,36	32,17	1481,23
296	04.05.2025 03:30:00	9,63	29,34	32,20	1481,45
297	04.05.2025 04:00:00	9,57	29,23	32,04	1481,07
298	04.05.2025 04:30:00	9,57	29,33	32,13	1481,19
299	04.05.2025 05:00:00	9,57	29,33	32,13	1481,19
300	04.05.2025 05:30:00	9,60	29,34	32,17	1481,32
301	04.05.2025 06:00:00	9,43	29,17	31,87	1480,50
302	04.05.2025 06:30:00	9,53	29,32	32,10	1481,06
303	04.05.2025 07:00:00	9,50	29,28	32,03	1480,89
304	04.05.2025 07:30:00	9,43	29,24	31,94	1480,59
305	04.05.2025 08:00:00	9,47	29,31	32,03	1480,80
306	04.05.2025 08:30:00	9,60	28,39	31,22	1480,14
307	04.05.2025 09:00:00	9,63	27,38	30,25	1479,01
308	04.05.2025 09:30:00	9,66	27,26	30,15	1478,98
309	04.05.2025 10:00:00	9,66	27,91	30,80	1479,79
310	04.05.2025 10:30:00	9,83	28,02	31,03	1480,53
311	04.05.2025 11:00:00	9,86	28,41	31,46	1481,14
312	04.05.2025 11:30:00	9,83	28,60	31,62	1481,25
313	04.05.2025 12:00:00	9,80	28,92	31,91	1481,53
314	04.05.2025 12:30:00	9,80	29,02	32,01	1481,65
315	04.05.2025 13:00:00	9,83	28,99	32,01	1481,74
316	04.05.2025 13:30:00	10,22	28,75	32,08	1482,88
317	04.05.2025 14:00:00	10,35	28,72	32,15	1483,30
318	04.05.2025 14:30:00	10,35	28,65	32,08	1483,22
319	04.05.2025 15:00:00	10,12	28,99	32,24	1482,81
320	04.05.2025 15:30:00	10,19	29,07	32,37	1483,15
321	04.05.2025 16:00:00	10,22	29,04	32,37	1483,23
322	04.05.2025 16:30:00	10,15	29,13	32,40	1483,10
323	04.05.2025 17:00:00	10,22	29,11	32,44	1483,31
324	04.05.2025 17:30:00	10,09	29,11	32,34	1482,84
325	04.05.2025 18:00:00	10,28	29,09	32,47	1483,53
326	04.05.2025 18:30:00	10,19	29,10	32,41	1483,19
327	04.05.2025 19:00:00	10,67	26,88	30,53	1482,22
328	04.05.2025 19:30:00	10,61	26,99	30,59	1482,12
329	04.05.2025 20:00:00	10,48	28,10	31,63	1483,02
330	04.05.2025 20:30:00	10,51	28,05	31,60	1483,07
331	04.05.2025 21:00:00	10,45	28,29	31,79	1483,13
332	04.05.2025 21:30:00	10,38	28,63	32,08	1483,31
333	04.05.2025 22:00:00	10,09	28,92	32,14	1482,60
334	04.05.2025 22:30:00	10,02	28,97	32,14	1482,43
335	04.05.2025 23:00:00	9,93	29,08	32,17	1482,20
336	04.05.2025 23:30:00	9,76	29,04	32,01	1481,56
337	05.05.2025 00:00:00	9,70	28,54	31,45	1480,69
338	05.05.2025 00:30:00	9,66	24,56	27,43	1475,64
339	05.05.2025 01:00:00	9,66	29,25	32,13	1481,46
340	05.05.2025 01:30:00	9,63	29,24	32,10	1481,33
341	05.05.2025 02:00:00	9,63	22,28	25,08	1472,69
342	05.05.2025 02:30:00	9,63	20,38	23,12	1470,32
343	05.05.2025 03:00:00	9,60	20,33	23,05	1470,14
344	05.05.2025 03:30:00	9,57	21,39	24,12	1471,32
345	05.05.2025 04:00:00	9,57	20,03	22,72	1469,64
346	05.05.2025 04:30:00	9,57	28,54	31,35	1480,21
347	05.05.2025 05:00:00	9,63	29,15	32,00	1481,20
348	05.05.2025 05:30:00	9,63	29,24	32,10	1481,33
349	05.05.2025 06:00:00	9,60	29,24	32,07	1481,20
350	05.05.2025 06:30:00	9,57	29,23	32,04	1481,07
351	05.05.2025 07:00:00	9,60	29,21	32,04	1481,16
352	05.05.2025 07:30:00	9,60	29,24	32,07	1481,20
353	05.05.2025 08:00:00	9,53	29,32	32,10	1481,06
354	05.05.2025 08:30:00	9,60	29,27	32,10	1481,24
355	05.05.2025 09:00:00	9,66	29,28	32,17	1481,50
356	05.05.2025 09:30:00	9,93	26,65	29,73	1479,19
357	05.05.2025 10:00:00	10,02	26,61	29,76	1479,51
358	05.05.2025 10:30:00	9,96	26,95	30,06	1479,69
359	05.05.2025 11:00:00	9,86	28,28	31,33	1480,98
360	05.05.2025 11:30:00	9,99	28,41	31,56	1481,62
361	05.05.2025 12:00:00	9,99	28,48	31,62	1481,70
362	05.05.2025 12:30:00	9,89	28,81	31,88	1481,75
363	05.05.2025 13:00:00	9,99	29,03	32,17	1482,38
364	05.05.2025 13:30:00	9,96	29,02	32,14	1482,25
365	05.05.2025 14:00:00	9,89	29,07	32,14	1482,08
366	05.05.2025 14:30:00	9,99	29,09	32,24	1482,46
367	05.05.2025 15:00:00	9,96	29,08	32,21	1482,33
368	05.05.2025 15:30:00	10,02	29,10	32,27	1482,59
369	05.05.2025 16:00:00	10,06	29,10	32,31	1482,72
370	05.05.2025 16:30:00	10,09	29,14	32,37	1482,88
371	05.05.2025 17:00:00	10,35	29,13	32,57	1483,82
372	05.05.2025 17:30:00	10,71	29,11	32,84	1485,08
373	05.05.2025 18:00:00	10,64	29,13	32,80	1484,87
374	05.05.2025 18:30:00	10,54	29,11	32,70	1484,50
375	05.05.2025 19:00:00	10,48	29,06	32,61	1484,20
376	05.05.2025 19:30:00	10,38	29,08	32,54	1483,87
377	05.05.2025 20:00:00	10,35	29,07	32,51	1483,74
378	05.05.2025 20:30:00	10,48	29,00	32,54	1484,13
379	05.05.2025 21:00:00	10,38	27,83	31,27	1482,32
380	05.05.2025 21:30:00	10,35	28,20	31,63	1482,67
381	05.05.2025 22:00:00	10,32	28,45	31,86	1482,86
382	05.05.2025 22:30:00	10,28	28,54	31,92	1482,85
383	05.05.2025 23:00:00	10,25	28,69	32,05	1482,92
384	05.05.2025 23:30:00	10,09	28,95	32,18	1482,64
385	06.05.2025 00:00:00	10,09	28,98	32,21	1482,68
386	06.05.2025 00:30:00	9,86	29,13	32,17	1482,03
387	06.05.2025 01:00:00	9,89	29,10	32,17	1482,12
388	06.05.2025 01:30:00	9,80	29,15	32,14	1481,81
389	06.05.2025 02:00:00	9,76	29,17	32,14	1481,72
390	06.05.2025 02:30:00	9,76	29,17	32,14	1481,72
391	06.05.2025 03:00:00	9,73	29,20	32,14	1481,63
392	06.05.2025 03:30:00	9,76	29,17	32,14	1481,72
393	06.05.2025 04:00:00	9,63	29,21	32,07	1481,29
394	06.05.2025 04:30:00	9,63	29,21	32,07	1481,29
395	06.05.2025 05:00:00	9,73	29,23	32,17	1481,67
396	06.05.2025 05:30:00	9,73	29,23	32,17	1481,67
397	06.05.2025 06:00:00	9,70	29,23	32,14	1481,54
398	06.05.2025 06:30:00	9,70	29,23	32,14	1481,54
399	06.05.2025 07:00:00	9,70	29,19	32,10	1481,50
400	06.05.2025 07:30:00	9,70	29,19	32,10	1481,50
401	06.05.2025 08:00:00	9,73	29,20	32,14	1481,63
402	06.05.2025 08:30:00	9,70	29,19	32,10	1481,50
403	06.05.2025 09:00:00	9,80	29,18	32,17	1481,85
404	06.05.2025 09:30:00	9,80	29,21	32,20	1481,89
405	06.05.2025 10:00:00	9,83	29,19	32,20	1481,98
406	06.05.2025 10:30:00	9,86	29,13	32,17	1482,03
407	06.05.2025 11:00:00	9,93	28,85	31,94	1481,92
408	06.05.2025 11:30:00	9,86	28,80	31,85	1481,62
409	06.05.2025 12:00:00	9,93	28,72	31,81	1481,76
410	06.05.2025 12:30:00	9,93	28,72	31,81	1481,76
